name,reviews,rating
Sheraton Kansas City Hotel at Crown Center,Convenient Location,4
Sheraton Kansas City Hotel at Crown Center,Very nice hotel...close to WWI Museum,5
Sheraton Kansas City Hotel at Crown Center,Ok...,2
Fairfield Inn & Suites Spokane Downtown,CEO,5
Fairfield Inn & Suites Spokane Downtown,Great hotel close to downtown,5
Fairfield Inn & Suites Spokane Downtown,Great Service,5
Fairfield Inn & Suites Spokane Downtown,Gonzaga student,4
Fairfield Inn & Suites Spokane Downtown,"If you like Fairfield Inns, you will like this location",4
Fairfield Inn & Suites Spokane Downtown,Clean and close to alot of things to do.,4
Fairfield Inn & Suites Spokane Downtown,Downtown Spokane,5
Fairfield Inn & Suites Spokane Downtown,Staying in Spokane,5
Fairfield Inn & Suites Spokane Downtown,Not very helpful or friendly customer relations. Poor communication with potential guests.,2
Fairfield Inn & Suites Spokane Downtown,"Great location large, immaculate rooms",4
Fairfield Inn & Suites Spokane Downtown,Spokane's Place to Stay,5
Wyndham Houston - Medical Center Hotel and Suites,perfect,5
Wyndham Houston - Medical Center Hotel and Suites,Nice business stay,4
Wyndham Houston - Medical Center Hotel and Suites,Wonderful stay at Wyndham Houston Med. Ctr.,4
Wyndham Houston - Medical Center Hotel and Suites,Poor Management,4
Red Lion Inn & Suites McMinnville,Won't stay here again.,2
Red Lion Inn & Suites McMinnville,Convenient,4
Red Lion Inn & Suites McMinnville,Great Hotel,5
Red Lion Inn & Suites McMinnville,Great Location,3
Red Lion Inn & Suites McMinnville,Probably won't return,2
Red Lion Inn & Suites McMinnville,Perfectly adequate,4
Red Lion Inn & Suites McMinnville,GREAT STAY,5
Comfort Inn,Decent Hotel and Decent Cost,3
Courtyard Las Vegas Convention Center,Gated Parking lot,5
Courtyard Las Vegas Convention Center,AWS Conference,3
Courtyard Las Vegas Convention Center,Stayed for 5 nights,3
Courtyard Las Vegas Convention Center,Great location,4
Best Western Cooper's Mill Hotel,In town for a wedding,4
Best Western Cooper's Mill Hotel,Needs improvement,2
Best Western Cooper's Mill Hotel,Great place to stay,5
Best Western Cooper's Mill Hotel,Great experience.,5
Best Western Cooper's Mill Hotel,Glad We Stayed at Cooper's Mill,5
Best Western Cooper's Mill Hotel,Best Western Cooper's Mill,4
Best Western Cooper's Mill Hotel,Good place to stay near downtown!,5
Best Western Cooper's Mill Hotel,"Convenient, Clean, Great people",4
Hampton Inn & Suites St Louis at Forest Park,Pleasant Stay,5
Hampton Inn & Suites St Louis at Forest Park,Pleasant Accomodations,5
Hampton Inn & Suites St Louis at Forest Park,First time stay,5
Hampton Inn & Suites St Louis at Forest Park,Visit,5
Hampton Inn & Suites St Louis at Forest Park,Great location!,5
Hampton Inn & Suites St Louis at Forest Park,Superb Service and Fantastic Rooms,5
Hampton Inn & Suites St Louis at Forest Park,Best Hotel Ever,5
Hampton Inn & Suites St Louis at Forest Park,Great hotel,5
Hampton Inn & Suites St Louis at Forest Park,friendly and top quality,5
Hampton Inn & Suites St Louis at Forest Park,"You need not look else where in St. Louis, MO.",5
Blackwater Inn Milton,Blackwater Inn,3
Blackwater Inn Milton,"Run down hotel, rude and unhelpful staff.",1
Holiday Inn Express Ramsey-Mahwah,Not Very Good,2
Holiday Inn Express Ramsey-Mahwah,Great hotel. Great staff.,5
"Country Inn & Suites By Carlson, Rocky Mount, NC",Very pleased,5
Doubletree by Hilton Hotel Reading,"It puts Reading, PA in the map",5
Doubletree by Hilton Hotel Reading,"Doubletree Hotel in Reading, PA",5
Shore Hotel,Nice hotel,4
Shore Hotel,Over price!,3
Shore Hotel,Loved this great hotel,5
Shore Hotel,What a great stay,5
Shore Hotel,Bar area experience,5
Shore Hotel,Great stay,5
Shore Hotel,Super Staff & Experience,5
Shore Hotel,Great hotel with great people,5
Shore Hotel,Average,3
Shore Hotel,Poor Management,1
Shore Hotel,Fabulous customer service,5
Shore Hotel,FUN Times in Santa Monica,4
Shore Hotel,Cute boutique hotel,5
Shore Hotel,High expenses,3
Shore Hotel,One Night - great stay,5
Shore Hotel,Shore to Please,4
Shore Hotel,"Modern, hip hotel perfect location",3
Shore Hotel,A true gem in the heart of Santa Monica,5
Shore Hotel,Great Family Vacation,5
Shore Hotel,Very comfortable hotel,4
Shore Hotel,"Top hotel, magnificent customer service!",5
Shore Hotel,"Ok overall, but wouldn't return",3
Shore Hotel,Modern hotel in a great location,4
Shore Hotel,"Great hotel, fabulous locatiom",5
Shore Hotel,Fantastic,5
Shore Hotel,Ismael the coffee barista/ bartender by the pool is a true pro.,5
Shore Hotel,Hidden Gem in Santa Monica,5
Shore Hotel,End of holiday ruined....,1
Shore Hotel,Nice Hotel at a COST!,4
Shore Hotel,Amazing stay in LA,5
Shore Hotel,Location is fantastic but price-quality is a bit off,3
Shore Hotel,Weekend getaway!,1
Mohican Motel,We were just thrilled to get an inexpensive availability in Cooperstown!,3
Hilton Garden Inn Columbus/Grove City,Grove City Trip,5
Hilton Garden Inn Columbus/Grove City,Can we stay longer,5
Hilton Garden Inn Columbus/Grove City,Not what I expected...,1
Hilton Garden Inn Columbus/Grove City,Good choice,5
Hilton Garden Inn Columbus/Grove City,Very loud and Unsecured,1
Hilton Garden Inn Columbus/Grove City,5 stars!!,5
Hilton Garden Inn Columbus/Grove City,Very pleasant stay!,5
Hilton Garden Inn Columbus/Grove City,Average,3
Hilton Garden Inn Columbus/Grove City,Very nice hotel,5
Hilton Garden Inn Columbus/Grove City,awesome place to stay,5
Hilton Garden Inn Columbus/Grove City,Love the place,5
Best Western Adena Inn,Average Stay,3
TownePlace Suites Seattle Everett/Mukilteo,Really good customer Service,5
TownePlace Suites Seattle Everett/Mukilteo,convenient hotel,4
TownePlace Suites Seattle Everett/Mukilteo,Great very accommodating,5
SpringHill Suites Paso Robles Atascadero,Great getaway,5
Red Roof Inn Tallahassee,No iron,4
Red Roof Inn Tallahassee,not worth the over night stay.,1
Red Roof Inn Tallahassee,Love It!,5
Red Roof Inn Tallahassee,Collage trip,4
Red Roof Inn Tallahassee,nice place to stay,3
Red Roof Inn Tallahassee,Comfortable stay,5
Red Roof Inn Tallahassee,Trip home from Disneyworld,2
Red Roof Inn Tallahassee,Disappointing,2
Red Roof Inn Tallahassee,Great for the price.,3
Pine Cone Motel,Music Festival one night stay,3
Viking Motel,Thoroughly Enjoyable Stay,5
Viking Motel,Honeymoon Gone bad.,1
Viking Motel,"Great, Clean Hotel for the Value",4
Travel Inn,Dated but just about ok,3
Econo Lodge,Good for a night,4
Econo Lodge,Double charged me and hasn't returned my money.,1
Courtyard Houston Hobby Airport,Keep driving!,2
Courtyard Houston Hobby Airport,5 day stay,3
Quality Inn,Needs work,3
Quality Inn,"Great room, friendly staff",4
Quality Inn,Just passing through,3
Economy Inn,Just plain cheap,2
Red Roof Inn Salem,clean and you can't beat the price,4
Courtyard By Marriott Montvale,"Nice Place, Good Value",5
Courtyard By Marriott Montvale,Right near NY - NJ border.,5
Courtyard By Marriott Montvale,"Comfortable, Quier and near headquarter officess",4
Courtyard By Marriott Montvale,Underwhelming and COLD,1
Courtyard By Marriott Montvale,Great hotel and Location,5
Courtyard By Marriott Montvale,Nice property,4
Days Inn Wheelersburg Portsmouth,If I could give less than one star I would.,1
"Red Roof Inn Hagerstown Williamsport,",Need new matresses,3
"Red Roof Inn Hagerstown Williamsport,",C O Bike Trip from Paw Paw to Shepherdstown,1
"Red Roof Inn Hagerstown Williamsport,",Business trip,5
Hotel Nichols,Great stay,5
Holiday Inn Hotel & Suites Tampa North-busch Gardens Area,"Great Hotel, Great Value",5
Holiday Inn Hotel & Suites Tampa North-busch Gardens Area,"If you want to be falsely charged, stay here.",1
Holiday Inn Hotel & Suites Tampa North-busch Gardens Area,One night layover,3
Orcas Suites At Rosario,Awesome place!,5
Orcas Suites At Rosario,Nice view good sized rooms,5
Best Western Radford Inn,Great Hotel for the price,5
Best Western Radford Inn,Would not cancel reservation during State of Emergency,1
Best Western Radford Inn,"Convenient location to University, making changes",3
Best Western Radford Inn,Never again,1
Red Roof Inn Rockford,Best Deal for the Price!,4
Red Roof Inn Rockford,Positive...but had to clean,4
Red Roof Inn Rockford,A Dream Come True,4
Red Roof Inn Rockford,Ok for a cheap one night stay,3
Red Roof Inn Rockford,Conveniently located on East State,3
Red Roof Inn Rockford,"comfy, clean & affordable",4
Red Roof Inn Rockford,Not the Greatest Red Roof,3
Red Roof Inn Rockford,"Comfy beds, nice hotel staff, sans manager!",4
Courtyard Oakland Airport,Excellent,5
Celina Motel,A Great place to stay,5
Motel 6 Mason,Worst..,1
Motel 6 Mason,Our Sfay,3
Motel 6 Mason,Just in for tennis,4
Motel 6 Mason,in close proximity to family,5
Motel 6 Mason,You get what you pay for!!,2
Motel 6 Mason,Disgustingly dirty,1
Motel 6 Mason,Disappointed,2
Comfort Inn Suites,"Overall very good, would stay here again",4
Comfort Inn Suites,Excellent Value,5
Comfort Inn Suites,Clean clean clean,5
Budget Inn,Bait and switch,1
Sea Shore Motel,"what a gem of a place, a bit pricey but with a great location",4
Sea Shore Motel,Return visit did not disappoint,4
Sea Shore Motel,Good value for money,5
Sea Shore Motel,"Great location, helpful staff",5
Sea Shore Motel,Most affordable place in Santa Monica,5
Sea Shore Motel,Great bargain find in Santa Monica,5
Sea Shore Motel,Perfect location for exploring Santa Monica,4
Sea Shore Motel,Great Place to stay!,5
Sea Shore Motel,motel review,5
Comfort Suites Airport,Good for a Night,3
Super 8 Anderson,Excellent service!,5
Best Western Plus Hawthorne Terrace Hotel,Expectations Exceeded,5
Best Western Plus Hawthorne Terrace Hotel,Lakeview Neighborhood Hotel,4
Best Western Plus Hawthorne Terrace Hotel,VERY PLEASANT STAY,5
Best Western Plus Hawthorne Terrace Hotel,The best stay ever,5
Best Western Designer Inn & Suites,Newly renovated,4
Comfort Inn Corydon,in the area for anniversary,4
Hotel Damici Ristorante,Great dinner,4
SpringHill Suites Chesapeake Greenbrier,"My first time, but not my last!!",4
Travelodge Inn And Suites Gardena CA,Travelodge Experience,3
Travelodge Inn And Suites Gardena CA,Stay Here Now,5
Travelodge Inn And Suites Gardena CA,Not what you'd expect,2
Days Inn Fayetteville,Not good,1
Days Inn Fayetteville,Days Inn at Fayetteville AK,1
Relax Inn,Excellent Motel,5
The Green Tree Inn,Enchanting step back in time.,5
The Green Tree Inn,Lovely stay,5
The Green Tree Inn,Looking Forward To Our Sixth Visit!,5
Hampton Inn Bedford,Trip through Pennsylvania,4
Hampton Inn Bedford,Great Views of the Mountains,4
Ramada Platte City KCI Airport,Trying to check in,2
Ramada Platte City KCI Airport,Disgusting,1
Ramada Platte City KCI Airport,Good place to stay if you park fly,3
Ramada Platte City KCI Airport,Our stay,4
Ramada Platte City KCI Airport,"I was there for a month, and will return again",5
Ramada Platte City KCI Airport,Very Disappointed,2
Ramada Platte City KCI Airport,Pre vacation stay,5
Paola Best Western Htl,Great place to rest one's head,5
Hampton Inn & Suites Woodstock Va,"Woodstock, VA Hampton",5
Hampton Inn & Suites Woodstock Va,Nothing Short of Amazing,5
Theater Motel,"Comfortable bed, but motel needs a lot of help.",3
Theater Motel,A basic stopover with an good price,3
Theater Motel,Just what we needed.,4
Hampton Inn & Suites Rosemont Chicago O'hare,"First time in Illinois, lotel welcome set the tone.",5
"The Siena Hotel, Autograph Collection",Great spot for a getaway,5
Baymont Inn & Suites Boone,comfort away from home,4
Baymont Inn & Suites Boone,stay in Boone,3
Baymont Inn & Suites Boone,We came to this hotel to relax and sit in the hot tub. We...,1
Baymont Inn & Suites Boone,"Hotel was alright, but needs some help....",2
Red Roof Inn Flint-bishop Airport,Clean Room.,2
Red Roof Inn Flint-bishop Airport,Hellbilly travels,1
Red Roof Inn Flint-bishop Airport,Worst Experience with a Hotel Ever,1
Red Roof Inn Flint-bishop Airport,Happy overnight stay,5
Days Inn Ames,The room was not clean and smelled of smoke. We did not...,1
Apple Tree Inn,Convenient to activities. Great breakfast buffet but no pool.,3
El Toro Motel,Super location at a great price!,5
Comfort Suites,Loved it!,5
Econo Lodge,Good stay,4
Econo Lodge,Just say NO,2
Econo Lodge,Decent but nothing exciting,2
Econo Lodge,Called to Cancel,1
Residence Inn Macon,"4 for customer service, 2 for train noises",4
Argosy Casino Hotel Spa,"OK Hotel, Needs maintenance better amenities",3
Quality Inn Suites,Pleasantly surprised,5
Quality Inn Suites,WHAT A DUMP ! ! ! !,1
Hampton Inn Suites Lansing West,Nice stay,4
SpringHill Suites Atlanta Buckhead,Clean and convenient,3
SpringHill Suites Atlanta Buckhead,Excellent Stay!,5
Ponderosa Motel,Amazing! Very nice people!!!,5
Ponderosa Motel,Ideal for a stop off,3
Quality Inn Suites At Olympic National Park,"Amazing service, helpful staff, great location",5
Hyatt Place San Antonio-Northwest/Medical Center,Nice spacious room for family,5
Hyatt Place San Antonio-Northwest/Medical Center,Disappointed,3
Hyatt Place San Antonio-Northwest/Medical Center,Awesome Hotel,5
Hyatt Place San Antonio-Northwest/Medical Center,Great for families,5
Hyatt Place San Antonio-Northwest/Medical Center,Felt at home,5
Hyatt Place San Antonio-Northwest/Medical Center,"Hotel is ok, not great",3
Hyatt Place San Antonio-Northwest/Medical Center,Big Room Small Bathroom,3
Hyatt Place San Antonio-Northwest/Medical Center,Family of Four,4
Hyatt Place San Antonio-Northwest/Medical Center,Good stay,5
Ramada Costa Mesa/Newport Beach,Good location,5
Econo Lodge,Nice Place To Stay,4
Motel 6 Lawrence Ks,Bugs,1
Motel 6 Lawrence Ks,Convenient and Cheap,3
Motel 6 Lawrence Ks,Ugh!,1
Motel 6 Lawrence Ks,Lawrence Kansas Motel 6,3
Log Cabin Motel,Cheap but Clean,3
Americas Best Value Inn - Greeley/Evans,Excellent place to stay...if you are desperate!,1
Best Western Empire Towers,wonderful staff,4
Best Western Empire Towers,Great hotel near shopping area,5
Best Western Empire Towers,Hotel badly needs an upgrade,2
Best Western Empire Towers,Nice place to stay but internet was not working,4
Best Western Empire Towers,Good place to stay.,4
Best Western Empire Towers,noisy pipes,3
Hampton Inn Suites Oklahoma City Airport,Weekend in OKC!,5
Hampton Inn Suites Oklahoma City Airport,Good Stay,4
Hampton Inn Suites Oklahoma City Airport,Room was amazing,4
Hampton Inn Suites Oklahoma City Airport,Nice spacious clean room,5
Days Inn Princeton,Won't clean,2
Days Inn Princeton,Do Not Stay Here!,1
Rodeway Inn Suites,Don't plan on going here again.,2
Rodeway Inn Suites,Not good.,1
Rodeway Inn Suites,Bulldoze it,1
Rodeway Inn Suites,"Experience ""the lowest common denominator""!",1
Rodeway Inn Suites,"Dirty, stink, no air conditioner!",1
Rodeway Inn Suites,Cleaner and stopper,4
Dolphyn Motel,Disgusting!!!!!!,1
Best Western Markland Hotel,Comfortable,4
Best Western Markland Hotel,Decent Hotel with good staff,3
Quality Inn & Suites,Quality Inn Tarpon Springs Exceeds Expectations,5
Quality Inn & Suites,Good value for price,4
Quality Inn & Suites,Great area.,4
Quality Inn & Suites,Clean. Court side rooms are better than outside ro,3
Quality Inn & Suites,Weekend in Tarpon,4
Quality Inn & Suites,Comfortable and Affordable,4
Quality Inn & Suites,OK for one night,2
Quality Inn & Suites,Family celebrations,4
Birchwood Motel,Well kept,5
Birchwood Motel,Very poor accommodations,2
Indian Trail Motel,Tried it and loved it!!,5
Indian Trail Motel,Mrs.,5
Hampton Inn Bremen-I-20 (Carrollton Area),Second Time is Not a Charm,2
Pilot House Inn,There's Probably Better Alternatives,2
Hampton Inn Waynesboro/Stuarts Draft,"Nice hotel, Friendly staff",5
Hampton Inn Waynesboro/Stuarts Draft,Breakfast manager made it like a BnB,4
Quality Inn Suites,A fine stay,5
Best Western Plus Inn at Valley View,Perfect last minute stop!,5
Best Western Plus Inn at Valley View,Great hotel!!!,5
Best Western Plus Inn at Valley View,Unhappy with check in,3
Best Western Plus Inn at Valley View,Great place to relax,5
Best Western Plus Inn at Valley View,"nice motel, good service",5
Econo Lodge,Good for budget stay,3
Hampton Inn Suites Lynchburg,Great location and friendly staff,5
Hampton Inn Suites Lynchburg,Nice new hotel,4
Hampton Inn Suites Lynchburg,Large clean room with top-notch staff,5
M-Star Cedar City,Great Lodging at a Great Price,5
M-Star Cedar City,very unwelcoming front desk attendant (owner),3
M-Star Cedar City,"Clean, friendly staff, comfortable",4
The Wilderness Inn,Wonderful weekend for July 4th,4
Tall Winds Motel,Life Saver,5
Best Western Skyline Motor Lodge,Good breakfast buffet,5
Best Western Skyline Motor Lodge,Above average,4
Klondike Motel,On a long distance bicycle trip,5
Comfort Inn North,Felt the staff was very unapproachable and had do.,1
Courtyard by Marriott Medford Airport,"Clean, Good Restaurant Great Location",4
Comfort Inn North,we will be back!,5
Wild River Inn,NEVER AGAIN IN MY LIFE!!!!!,1
Wild River Inn,"No, no, no, never again!",1
Rodeway Inn,Nicest of the nearby hotels,4
Rodeway Inn,BED BUGS,1
Hilton Garden Inn Jacksonville Downtown Southbank,Nice property in the general downtown area.,4
Hilton Garden Inn Jacksonville Downtown Southbank,Close to downtown Jacksonville...,5
Hilton Garden Inn Jacksonville Downtown Southbank,Outstanding,5
Hilton Garden Inn Jacksonville Downtown Southbank,Great Trip,4
Hilton Garden Inn Jacksonville Downtown Southbank,A solid business hotel,4
Hilton Garden Inn Jacksonville Downtown Southbank,"Nice Rooms, Nice location, Nice Staff",4
Huddle Bay Motel Cottages,Quiet motel for a lovely weekend,4
Quality Inn,Beaumont Inn Decatur IN,5
Comfort Inn,Pleasantly Surprised,4
Comfort Inn,very nice,5
Laura Lodge,Cheap and clean but old and worn.,2
Laura Lodge,"Clean, quiet, comfortable night's sleep for family of 4",5
Gateway Inn,DON'T EVEN TRY IT!!!!!!!!,1
Best Western Beacon Inn,Touring the Lighthouses,5
Best Western Beacon Inn,Beacon Inn Shines a welcome to Grand Haven,5
Americas Best Value Inn Mackinaw City,Nice restful stay,5
Americas Best Value Inn Mackinaw City,Just an overnight,4
Crossland Economy Studios Shreveport - Bossier City,Great Value,4
Hampton Inn Memphis/Southaven,great hotel and staff,5
Hampton Inn Memphis/Southaven,Good place to stay for business,3
Hampton Inn Memphis/Southaven,Above average experience,5
Hampton Inn Memphis/Southaven,Hampton Inn is the best.,5
Quality Inn,"Good value, good visit!",4
Quality Inn,OLD ESTABLISHMENT,3
Comfort Inn Lucky Lane,heated pool???,3
Comfort Inn Lucky Lane,Would recommend,4
Comfort Inn Lucky Lane,Soft beds and quiet rooms.,4
Sleep Inn,Good Value. Room was small but adequate,4
Sleep Inn,Very Nice,5
Sleep Inn,Good place to sack out!,4
Sleep Inn,Excellent Hotel,5
Sleep Inn,Good stay,4
Sleep Inn,Loved!,4
America's Best Value Inn,terrible place to stay!! cheap nasty dive!!,1
Teal Point Resort,Great get-away,5
Klondike Ranch,"Live the life of a Wyoming Rancher Beautiful scenery, Well Trained Horses, Amazing People",5
Residence Inn Nashville Brentwood,Good overall but...,3
Residence Inn Nashville Brentwood,Central to exploring Civil War Battlefields,4
Holiday Inn Express & Suites Sioux Falls At Empire Mall,Holiday Inn Express & Suites Empire Mall,5
Holiday Inn Express & Suites Sioux Falls At Empire Mall,Great value,4
Holiday Inn Express & Suites Sioux Falls At Empire Mall,Hard to find,5
Holiday Inn Express & Suites Sioux Falls At Empire Mall,Going to the circus,5
Holiday Inn Express & Suites Sioux Falls At Empire Mall,Good stay.,5
Wyndham Garden San Jose Silicon Valley,Bad Hotel,3
Wyndham Garden San Jose Silicon Valley,Business,4
Wyndham Garden San Jose Silicon Valley,Great affordable!!! Congested parking!,4
Wyndham Garden San Jose Silicon Valley,Not a very professional front desk staff!,1
Wyndham Garden San Jose Silicon Valley,"Sat., Sept 17, 2016",4
Wyndham Garden San Jose Silicon Valley,"Nice, clean affordable hotel.",3
Wyndham Garden San Jose Silicon Valley,Happy customer,4
Wyndham Garden San Jose Silicon Valley,San Jose Ole,5
Wyndham Garden San Jose Silicon Valley,Difficult to rate,4
Residence Inn Tysons Corner,Great Stay - Great Staff,5
Residence Inn Tysons Corner,Great staff and perks of home,4
Residence Inn Tysons Corner,Good Stay,4
Residence Inn Tysons Corner,"Nice, clean, affordable",4
Residence Inn Cincinnati Airport,A night disturbed by smoking guest(s)!,2
Red Roof Inn - Richmond South,Great price and convenient location,4
Red Roof Inn - Richmond South,Needs updating,2
Red Roof Inn - Richmond South,Comfort on the road,5
Red Roof Inn - Richmond South,Everything was fine,5
Red Roof Inn - Richmond South,It was ok.,3
Red Roof Inn - Richmond South,No extra charges for 2 dogs.,4
Red Roof Inn - Richmond South,Lovely,5
Red Roof Inn - Richmond South,Not clean,1
Red Roof Inn - Richmond South,"Smoke free rooms,don't know if I would stay again",4
Red Roof Inn - Richmond South,Good stay,5
Tokeland Hotel,Hidden Gem,5
Tokeland Hotel,Back in time.....,4
Tokeland Hotel,Restaurant was horrible experience on Mother's Day. 3 hours for bad meal and service,1
Tokeland Hotel,Quaint but leaves a lot to be desired.,3
Radisson Hotel Freehold,Excellent experience,5
Radisson Hotel Freehold,Ground zero for our nostalgia trip,5
Radisson Hotel Freehold,Still an excellent value,5
Radisson Hotel Freehold,Holiday Stay,5
Radisson Hotel Freehold,"Very Clean, Very Comfortable",5
Radisson Hotel Freehold,Great,5
Radisson Hotel Freehold,Delightful and professional,5
Radisson Hotel Freehold,Deanna Ricioppo Great Hotel,5
Radisson Hotel Freehold,Never Again,1
Radisson Hotel Freehold,Deanna Ricioppo at Radisson Hotel Of Freehold is a PRO!,5
Radisson Hotel Freehold,A wedding hotel - avoid,2
Radisson Hotel Freehold,"Nice hotel, good location",4
Radisson Hotel Freehold,Last minute stay,4
Radisson Hotel Freehold,Wonderful hotel with fantastic service,5
Radisson Hotel Freehold,Great staff,4
Radisson Hotel Freehold,Don't go when there is a wedding!!,3
Radisson Hotel Freehold,Best option if going to Sixflags,4
Radisson Hotel Freehold,One of the best hotels I have stayed at.,5
Quality Inn,Great Business Stay,5
Quality Inn,very nice stay,4
The Cedars Motel,"Friendly, Clean, and Inexpensive!",5
The Bay Motel,"Not to bad , but kinda Pricey",4
The Bunkhouse Inn,stepback in time,5
The Bunkhouse Inn,A warm welcoming place great to come home to at the end of the day!,5
Sunrise Inn,Affordable and clean,4
Sonoran Suites of San Diego,Thank you!,5
Sonoran Suites of San Diego,Nice Units!,5
Sonoran Suites of San Diego,Great Condo Unit!,5
Milwaukee Airport Inn,Bites,3
Milwaukee Airport Inn,Dissappointed,2
Milwaukee Airport Inn,It serves its purpose,3
Milwaukee Airport Inn,Will never stay there again,1
Milwaukee Airport Inn,No lock on the door!,1
Milwaukee Airport Inn,We had go through 3room before we got comfortable,1
Microtel Inn by Wyndham Henrietta/Rochester,Used to be Nice....,3
Microtel Inn by Wyndham Henrietta/Rochester,Breathtakingly Incompetent Staff,1
Microtel Inn by Wyndham Henrietta/Rochester,Previous Guests Garbage in My Closet- Really?,2
Microtel Inn by Wyndham Henrietta/Rochester,stay compatible!,5
Microtel Inn by Wyndham Henrietta/Rochester,Breakfast,4
Microtel Inn by Wyndham Henrietta/Rochester,Stuck,3
Microtel Inn by Wyndham Henrietta/Rochester,Staff was great room was ok,3
Microtel Inn by Wyndham Henrietta/Rochester,Couldn't wait to check out!,2
Microtel Inn & Suites Orlando (Universal Studios),Great economic stay,3
Microtel Inn & Suites Orlando (Universal Studios),Universal orlando,3
Microtel Inn & Suites Orlando (Universal Studios),"Busy hotel, comfortable room",5
Microtel Inn & Suites Orlando (Universal Studios),close to Unversal theme parks,4
Microtel Inn & Suites Orlando (Universal Studios),Megacon weekend,5
Microtel Inn & Suites Orlando (Universal Studios),You get what you pay for,2
Microtel Inn & Suites Orlando (Universal Studios),get what you pay for,2
Microtel Inn & Suites Orlando (Universal Studios),good value,4
Microtel Inn & Suites Orlando (Universal Studios),Friendly staff dirty room,2
Microtel Inn & Suites Orlando (Universal Studios),There's value to booking a name brand hotel :),3
Microtel Inn & Suites Orlando (Universal Studios),Hotel is awful!,1
Microtel Inn & Suites Orlando (Universal Studios),Time to ourselves,5
Microtel Inn & Suites Orlando (Universal Studios),pleasant and sweet stay,5
Microtel Inn & Suites Orlando (Universal Studios),You get what you pay for,3
Microtel Inn & Suites Orlando (Universal Studios),To old,3
Little Creel Resort,"New owners, friendly and helpful!",5
Lake Pleasant Lodge,Really welcoming place with stunning views on the lake,5
La Quinta Inn Roanoke Salem,Pleasantly surprised,4
La Quinta Inn Roanoke Salem,"Last minute, late evening arrival.",5
La Quinta Inn Roanoke Salem,I would stay there again.,5
La Quinta Inn Roanoke Salem,Expected better,3
La Quinta Inn Roanoke Salem,travelinng,4
La Quinta Inn Roanoke Salem,Wonderful stay,5
La Quinta Inn Roanoke Salem,Great for pets not for humans,3
La Quinta Inn Roanoke Salem,Clean and well managed,4
La Quinta Inn Roanoke Salem,A Haven For Tired Travelers With Pets,4
La Quinta Inn Roanoke Salem,Great Stay,5
La Quinta Inn Roanoke Salem,Hurry and get your breakfast!!,3
La Quinta Inn Roanoke Salem,clean and quiet and basic -,4
La Fon Motel,the worst hotel in our trip from LA,1
La Fon Motel,terrific,3
La Fon Motel,BED BUGS!! STAY AWAY!!!,1
La Fon Motel,Wonderfully comfortable king bed in shabby room. 45.,3
La Fon Motel,nice reception,4
La Conner Country Inn,Must Stay Here Again!,5
La Conner Country Inn,Annual anniversary weekend LaConner,4
La Conner Country Inn,Quaint and Quiet,4
Downsville Motel,"Very nice, very clean motel",4
"Jensen's ""On the Gulf""",Very relaxing week with my beautiful wife.,5
"Jensen's ""On the Gulf""",Cute little cottage in the old Captiva Post Office,4
"Jensen's ""On the Gulf""",Tropical Treasure,5
Courtyard Seattle Federal Way,"Large Room 2 sinks, Great Staff",4
Courtyard Seattle Federal Way,Top of Rainier,5
Courtyard Seattle Federal Way,"Nice rooms, good location",4
Courtyard Seattle Federal Way,VERY GOOD EXPERIENCE,4
The London West Hollywood at Beverly Hills,Beautiful,4
Courtyard Newport News Airport,Very nice,5
Courtyard Newport News Airport,Customer Service Couldn't Get Any BETTER!!!!!,5
Courtyard Rockaway-Mt. Arlington,Fantastic Visit,5
Courtyard Rockaway-Mt. Arlington,Decent property but...,3
Courtyard Cleveland Beachwood,Great service with lean resources,5
Courtyard by Marriott Westbury Long Island,Great Stay,5
Comfort Suites,Needs a refresh,3
Comfort Suites,Not a great stay,1
Best Western Silver Fox Inn,great stay!,5
Best Western Silver Fox Inn,"Nice Place, Good Breakfast",4
Best Western Silver Fox Inn,Great Atmosphere,5
Best Western Sawmill Inn,Great place to stay and pet friendly,5
Caboose Motel,Staying here was on my bucket list!,4
Carroll House,Historic Home Makes For a Unique Accommodation,5
SpringHill Suites Phoenix Chandler/Fashion Center,Aug 13th Stay,5
SpringHill Suites Phoenix Chandler/Fashion Center,review,5
Best Western Plus Williston Hotel & Suites,Outstanding Customer Service,5
Baymont Inn & Suites Pueblo,Travel Vacation,4
Baymont Inn & Suites Pueblo,Comfortable Beds,4
Baymont Inn & Suites Pueblo,June 30 Stay,3
Baymont Inn & Suites Pueblo,"Was an ok stay. Wish hotel had full size bathrooms, only...",3
Baymont Inn & Suites Pueblo,No Complaints!,5
Americas Best Value Inn,Great service!,4
Americas Best Value Inn,Friendly Host,5
Americas Best Value Inn,Nice place at the right price,4
Americas Best Value Inn - Executive Suite Airport,painful,1
Americas Best Value Inn - Executive Suite Airport,Awful sadly affordable,2
Americas Best Value Inn - Executive Suite Airport,comfortable rooms yet horrible!,1
Americas Best Value Inn - Executive Suite Airport,Would stay here again,5
Americas Best Value Inn - Executive Suite Airport,More than hoped for,5
Americas Best Value Inn - Executive Suite Airport,A 2 star older hotel can still be clean,2
Americas Best Value Inn - Executive Suite Airport,Large comfortable room for a budget price.,3
Americas Best Value Inn - Executive Suite Airport,Worst hotel I have ever stayed in,1
